Date,Open,High,Low,Close,Adj Close,Volume
2000-01-19,110.480400,116.634796,107.731834,114.244743,65.989777,9031687
2000-01-20,117.590820,119.263863,113.766731,113.766731,65.713661,18601436
2000-01-21,116.515297,117.590820,114.663002,116.156792,67.094193,8230660
2000-01-24,116.515297,117.471321,111.436424,116.156792,67.094193,6798163
2000-01-25,111.615677,114.244743,110.898659,113.886230,65.782684,7255997
2000-01-26,113.826485,114.663002,110.898659,111.615677,64.471161,5120275
2000-01-27,112.810707,113.228966,106.716064,108.508606,62.676491,8707532
2000-01-28,107.791588,109.165871,105.222275,106.656311,61.606602,6976192
2000-01-31,106.477058,107.851341,104.804016,107.313576,61.986229,6488024
2000-02-01,107.433075,108.448853,104.326004,105.162521,60.743763,7640716
2000-02-02,107.074570,110.719406,105.521034,108.508606,62.676491,8062254
2000-02-03,109.942642,112.332695,109.046364,111.974190,64.678276,6499635
2000-02-04,112.989960,113.228966,109.763382,110.540154,63.849957,5653944
2000-02-07,110.898659,111.735184,108.150093,109.106117,63.021610,6045357
2000-02-08,111.794930,113.766731,111.077919,113.587479,65.679214,5715658
2000-02-09,113.766731,114.483749,111.854683,112.213196,64.884583,5621936
2000-02-10,112.511948,113.886230,111.735184,113.886230,65.851898,4651144
2000-02-11,113.826485,114.184990,109.524376,110.301147,63.778942,6013872
2000-02-14,110.898659,111.257172,109.464630,110.958412,64.158989,4753024
2000-02-15,110.779160,112.272942,108.867111,111.974190,64.746338,5415665
2000-02-16,111.376671,112.153442,110.181641,110.659653,63.986263,4149377
2000-02-17,111.376671,113.647224,110.659653,111.615677,64.539047,5478425
2000-02-18,110.181641,110.838913,106.596558,107.552582,62.189632,8026376
2000-02-22,107.074570,108.448853,103.967499,106.118546,61.360481,8006921
2000-02-23,105.640533,105.640533,103.728493,103.967499,60.116661,7777324
2000-02-24,104.027245,106.118546,103.429733,105.640533,61.084053,9531152
2000-02-25,105.043022,105.043022,100.322655,103.250481,59.702080,10786561
2000-02-28,100.023903,101.816444,99.366638,99.904396,57.767307,8869975
2000-02-29,100.920174,100.920174,96.498566,98.231361,56.799889,10967205
2000-03-01,97.514343,100.860420,95.662048,95.841301,55.417904,11304959
2000-03-02,96.080307,100.800667,95.124283,98.589867,57.007225,11707773
2000-03-03,102.533463,105.162521,101.398186,103.250481,59.702080,10630289
2000-03-06,105.102776,106.118546,96.558319,98.530113,56.972603,11241780
2000-03-07,101.338432,102.294456,97.215584,98.470360,56.938072,10496715
2000-03-08,98.470360,102.174950,98.231361,101.577438,58.734669,8761714
2000-03-09,101.816444,103.250481,99.545891,103.250481,59.702080,6625469
2000-03-10,102.891968,104.206497,100.382408,100.621414,58.181900,7419487
2000-03-13,99.426384,104.206497,97.992355,102.951721,59.529346,8233066
2000-03-14,103.011475,105.162521,102.652962,103.847992,60.047577,8340490
2000-03-15,102.772469,103.489487,101.457932,102.294456,59.149284,5926531
2000-03-16,104.206497,104.983269,103.130974,104.206497,60.254875,6927135
2000-03-17,103.489487,106.775810,102.951721,105.162521,60.807671,9264736
2000-03-20,105.162521,108.389099,105.102776,107.791588,62.327869,6865421
2000-03-21,107.851341,109.643883,107.014816,108.508606,62.742455,7083094
2000-03-22,109.464630,110.301147,108.867111,109.225624,63.157070,6420139
2000-03-23,110.779160,110.779160,106.716064,110.181641,63.709850,6791050
2000-03-24,110.301147,116.873802,110.002388,115.320267,66.681122,12683378
2000-03-27,119.502869,122.609940,119.144356,121.295410,70.136154,12408593
2000-03-28,120.219887,121.414917,116.694550,117.112808,67.717628,8524482
2000-03-29,116.933556,117.053062,113.288719,113.766731,65.782829,7648666
2000-03-30,113.647224,117.590820,113.467972,117.351814,67.855827,9579268
2000-03-31,117.232315,118.307838,111.914436,113.169212,65.437325,8383899
2000-04-03,114.722755,116.993309,114.184990,116.634796,67.441231,8070518
2000-04-04,116.156792,121.355164,110.002388,115.858032,66.992096,17433891
2000-04-05,115.200768,120.219887,114.483749,119.502869,69.099617,9093401
2000-04-06,118.068832,122.370934,117.232315,117.351814,67.855827,9296220
2000-04-07,118.068832,120.160133,116.156792,117.710327,68.063118,5627794
2000-04-10,119.263863,119.861374,116.216537,116.754303,67.510384,5760636
2000-04-11,116.276291,116.276291,112.631454,114.125237,65.990166,8094680
2000-04-12,114.364243,114.364243,106.775810,108.747612,62.880642,9293919
2000-04-13,107.552582,109.285370,105.162521,105.760040,61.153145,8615274
2000-04-14,104.983269,107.791588,98.350861,100.382408,58.043686,12323972
2000-04-17,99.306885,107.313576,98.769119,106.955070,61.844200,10428097
2000-04-18,107.313576,110.062141,105.222275,106.596558,61.636868,8582953
2000-04-19,104.923515,104.923515,98.291107,100.382408,58.043686,15349527
2000-04-20,100.382408,100.621414,97.574089,99.426384,57.490879,11122432
2000-04-24,97.514343,102.473709,96.797325,101.816444,58.872890,8915163
2000-04-25,101.816444,108.030594,101.756691,107.552582,62.189632,10016914
2000-04-26,107.552582,108.926865,104.206497,105.640533,61.084053,6467209
2000-04-27,104.684509,108.150093,103.907745,105.760040,61.153145,6608105
2000-04-28,107.074570,107.731834,105.282028,106.596558,61.636868,5113476
2000-05-01,107.552582,108.209846,105.580788,107.074570,61.913265,4389121
2000-05-02,106.118546,108.628105,105.819794,106.477058,61.567810,4272910
2000-05-03,105.640533,106.238052,101.876198,103.369980,59.771141,5798815
2000-05-04,104.326004,104.385757,102.473709,102.891968,59.494781,3798340
2000-05-05,101.935944,104.804016,101.816444,103.130974,59.632988,4911075
2000-05-08,103.310226,105.521034,102.891968,104.923515,60.742687,5048937
2000-05-09,105.640533,105.760040,103.489487,104.206497,60.327579,5088685
2000-05-10,100.860420,101.039673,97.574089,98.470360,57.006775,10473284
2000-05-11,99.426384,102.772469,98.649620,99.844643,57.802383,8479085
2000-05-12,99.187378,101.099426,98.709366,99.844643,57.802383,5857286
2000-05-15,99.426384,100.262909,97.514343,99.605644,57.664032,6179559
2000-05-16,100.501915,104.445503,100.382408,104.206497,60.327579,7600027
2000-05-17,102.772469,104.086998,101.457932,103.130974,59.704914,5778627
2000-05-18,101.457932,102.593208,100.083649,101.398186,58.701767,4787751
2000-05-19,101.398186,102.772469,100.382408,101.756691,58.909325,6714483
2000-05-22,101.338432,104.445503,98.888626,104.445503,60.465942,7080792
2000-05-23,104.206497,105.162521,102.413956,102.652962,59.428185,6253929
2000-05-24,101.816444,105.162521,99.605644,104.804016,60.673458,8560673
2000-05-25,105.640533,107.313576,101.696938,101.816444,58.943924,6242110
2000-05-26,100.860420,102.473709,99.964149,102.234703,59.186047,4494557
2000-05-30,103.011475,106.118546,102.951721,106.058792,61.399918,3783905
2000-05-31,105.640533,105.879539,102.473709,102.593208,59.393589,3904195
2000-06-01,102.832214,104.146751,100.860420,101.338432,58.667191,5975275
2000-06-02,104.206497,104.923515,102.891968,104.027245,60.223793,5725072
2000-06-05,103.668739,109.165871,103.668739,107.851341,62.437614,7616344
2000-06-06,107.313576,109.584129,106.357552,107.433075,62.195488,5616392
2000-06-07,107.552582,116.395790,106.596558,115.678780,66.969131,11626813
2000-06-08,114.125237,116.933556,112.332695,114.483749,66.277328,9754578
2000-06-09,114.603249,115.439774,113.647224,114.423996,66.242699,4957099
2000-06-12,113.886230,115.141014,113.617355,113.617355,65.775726,3807754
2000-06-13,113.647224,114.663002,111.615677,114.065491,66.035164,4192996
2000-06-14,113.647224,114.722755,110.420647,110.898659,64.201828,5525600
2000-06-15,110.898659,113.766731,110.779160,111.675430,64.651512,5634070
2000-06-16,111.197418,112.511948,108.269600,108.269600,62.679787,8416325
2000-06-19,108.508606,115.081261,108.269600,115.081261,66.623238,6337923
2000-06-20,114.722755,115.380020,110.301147,111.257172,64.409348,7430575
2000-06-21,110.480400,110.838913,108.508606,109.464630,63.371597,6785402
2000-06-22,109.106117,109.285370,106.357552,106.895317,61.884159,5076343
2000-06-23,108.508606,108.628105,105.939293,106.955070,61.918789,3515501
2000-06-26,108.030594,110.659653,107.911087,109.375000,63.319717,3792691
2000-06-27,106.716064,107.851341,103.967499,104.923515,60.742687,6911863
2000-06-28,105.162521,110.121895,105.043022,108.777489,62.973804,6732684
2000-06-29,106.835564,109.345123,105.222275,108.986618,63.094902,8042171
2000-06-30,107.731834,108.209846,103.847992,104.744263,60.638878,9008780
2000-07-03,103.967499,105.043022,103.549232,104.684509,60.604286,2410402
2000-07-05,100.979927,100.979927,96.677818,100.382408,58.113724,14999222
2000-07-06,100.382408,100.501915,95.602295,96.797325,56.038223,13527604
2000-07-07,98.171608,100.442162,97.155830,100.442162,58.148319,9447158
2000-07-10,100.083649,100.322655,98.350861,98.769119,57.179749,4405961
2000-07-11,98.709366,99.426384,96.558319,97.514343,56.453354,5878311
2000-07-12,98.649620,101.218925,98.111855,100.023903,57.906147,5805823
2000-07-13,100.800667,101.278679,97.514343,99.426384,57.560272,5930506
2000-07-14,99.187378,100.262909,98.589867,99.366638,57.525673,4204920
2000-07-17,99.844643,103.130974,99.605644,100.860420,58.390453,6937804
2000-07-18,99.545891,100.203156,98.111855,98.769119,57.179749,6749524
2000-07-19,97.872849,104.684509,96.558319,103.967499,60.189186,8139344
2000-07-20,107.074570,112.631454,106.835564,112.093689,64.893654,24108626
2000-07-21,111.854683,111.854683,108.747612,109.703636,63.509995,9378854
2000-07-24,109.106117,110.540154,106.716064,107.552582,62.264683,7127862
2000-07-25,108.269600,108.389099,105.401527,107.074570,61.987957,5822977
2000-07-26,106.118546,107.433075,104.086998,105.043022,60.811867,6977238
2000-07-27,105.043022,106.596558,104.505257,105.461281,61.054001,4233580
2000-07-28,106.238052,107.552582,104.086998,106.895317,61.884159,5601958
2000-07-31,105.640533,108.687859,105.222275,107.313576,62.126316,5348721
2000-08-01,107.074570,107.492828,105.401527,105.640533,61.157757,3134339
2000-08-02,106.118546,109.823135,105.879539,109.225624,63.233280,6148283
2000-08-03,108.030594,111.376671,107.373329,110.898659,64.201828,5823500
2000-08-04,110.898659,111.376671,109.285370,110.779160,64.132652,4665683
2000-08-07,111.496178,113.766731,110.719406,111.197418,64.374779,6182592
2000-08-08,110.599907,114.364243,110.480400,113.647224,65.866608,6000588
2000-08-09,113.766731,115.499519,113.527725,113.527725,65.797409,6888328
2000-08-10,113.527725,114.961761,112.691208,114.483749,66.351479,5736369
2000-08-11,114.483749,116.455544,113.945984,115.320267,66.836281,6424950
2000-08-14,114.722755,118.248085,114.065491,117.829826,68.290749,5177072
2000-08-15,116.694550,117.232315,115.439774,116.634796,67.598137,4579493
2000-08-16,115.738525,117.531075,114.244743,116.993309,67.805946,6219516
2000-08-17,114.483749,117.411568,114.244743,117.112808,67.875191,4537966
2000-08-18,116.993309,117.949333,114.842255,115.141014,66.732391,4317365
2000-08-21,115.738525,116.814056,114.782501,116.097038,67.286476,3382973
2000-08-22,115.858032,116.814056,115.678780,116.037285,67.251877,2896792
2000-08-23,115.021507,118.307838,114.603249,117.829826,68.290749,4446755
2000-08-24,117.590820,119.921127,117.292068,119.323616,69.156517,6263762
2000-08-25,118.845604,124.163483,118.785851,123.326958,71.476723,8659834
2000-08-28,124.163483,127.330307,124.043976,125.717018,72.861961,8929284
2000-08-29,125.717018,128.346085,125.239006,127.031548,73.623810,6317840
2000-08-30,125.000000,125.717018,123.864723,124.581741,72.203957,5155525
2000-08-31,126.075523,128.286331,125.836517,126.209969,73.147659,5721097
2000-09-01,127.210800,129.003342,126.792542,127.748566,74.039375,6042010
2000-09-05,126.971794,127.449806,125.059753,125.418259,72.688805,4301257
2000-09-06,125.119499,128.943588,124.641495,125.657265,72.827316,6770758
2000-09-07,126.075523,128.585083,126.075523,127.509560,73.900848,4835449
2000-09-08,126.673042,127.091301,123.685471,123.804970,71.753761,5223410
2000-09-11,122.251434,122.609940,118.188339,119.024857,68.983368,7968114
2000-09-12,119.323616,121.295410,118.606598,119.502869,69.260399,5231778
2000-09-13,117.710327,123.147705,117.351814,122.072182,70.749542,5725386
2000-09-14,122.370934,123.506210,120.757645,121.295410,70.299339,4629073
2000-09-15,121.235657,121.653923,119.263863,119.502869,69.260399,5733858
2000-09-18,119.741875,120.458893,117.650574,117.829826,68.290749,4113709
2000-09-19,117.351814,120.697899,117.172562,119.443115,69.225754,3494686
2000-09-20,119.204109,120.996651,118.068832,119.263863,69.121880,4836076
2000-09-21,118.726097,121.116158,114.722755,116.156792,67.321098,4500101
2000-09-22,117.590820,118.845604,115.977531,118.427345,68.637039,6202885
2000-09-25,119.024857,121.056404,115.678780,117.590820,68.152267,4488386
2000-09-26,114.722755,116.515297,113.169212,113.886230,66.005173,6503191
2000-09-27,114.782501,115.021507,110.420647,112.810707,65.381828,6222549
2000-09-28,112.213196,113.647224,109.942642,110.181641,63.858101,5553319
2000-09-29,110.420647,111.794930,105.401527,107.672081,62.403622,10035952
2000-10-02,107.672081,114.364243,107.672081,112.631454,65.277931,9280321
2000-10-03,113.647224,114.125237,105.162521,105.700287,61.260826,12284433
2000-10-04,105.521034,109.823135,103.788239,109.345123,63.373257,12205669
2000-10-05,108.807358,109.524376,106.656311,108.209846,62.715290,5802162
2000-10-06,108.986618,111.018166,107.791588,110.898659,64.273659,6389386
2000-10-09,110.838913,114.125237,109.285370,112.750954,65.347229,5123308
2000-10-10,111.496178,111.974190,107.492828,109.823135,63.650311,5872453
2000-10-11,106.955070,107.970840,102.772469,107.074570,62.057312,9179487
2000-10-12,109.225624,109.345123,98.589867,98.589867,57.139843,10151325
2000-10-13,99.605644,105.580788,99.605644,104.266251,60.429699,9510860
2000-10-16,106.596558,108.150093,103.788239,106.238052,61.572483,8065078
2000-10-17,107.014816,108.867111,103.788239,108.030594,62.611416,9291095
2000-10-18,92.495216,94.765778,86.281075,91.240440,52.880322,31147579
2000-10-19,93.690247,94.168259,88.611374,92.196465,53.434387,18793377
2000-10-20,90.941681,92.017204,90.045410,90.583176,52.499382,9800183
2000-10-23,90.583176,90.822182,87.057838,88.790634,51.460487,9768176
2000-10-24,88.910133,90.224663,86.221321,87.416351,50.663986,9232205
2000-10-25,86.520073,86.938339,83.114243,83.711761,48.516922,14705191
2000-10-26,84.130020,88.790634,83.771507,88.671127,51.391216,10601942
2000-10-27,88.910133,89.567398,86.998085,89.567398,51.910667,6727244
2000-10-30,89.388145,89.627151,86.340820,89.208893,51.702888,8455864
2000-10-31,89.627151,94.765778,89.627151,94.168259,54.577194,11404120
2000-11-01,94.108505,95.482796,92.973228,94.228012,54.611824,7809645
2000-11-02,94.646271,97.813095,94.168259,97.454590,56.481842,7787575
2000-11-03,97.992355,98.111855,95.004784,95.721794,55.477589,6117531
2000-11-06,95.482796,97.872849,95.064529,95.901054,55.581455,4653131
2000-11-07,96.677818,98.948372,96.259560,97.813095,56.689640,5669948
2000-11-08,99.067879,99.187378,94.885277,95.602295,55.478844,7312377
2000-11-09,92.495216,95.602295,91.479446,95.064529,55.166744,9464103
2000-11-10,93.690247,94.048759,88.910133,88.910133,51.595303,7121063
2000-11-13,87.774857,95.064529,87.595604,93.152489,54.057186,9084405
2000-11-14,94.885277,95.482796,94.168259,95.124283,55.201416,5387841
2000-11-15,95.124283,95.662048,93.331741,95.004784,55.132069,4351674
2000-11-16,94.885277,95.303535,93.929253,93.929253,54.507942,3911726
2000-11-17,93.989006,97.992355,93.929253,97.454590,56.553715,8072400
2000-11-20,97.036331,98.709366,96.438812,98.709366,57.281879,7768224
2000-11-21,98.709366,99.784897,94.168259,94.168259,54.646622,7511012
2000-11-22,94.168259,96.379066,93.989006,94.168259,54.646622,5791807
2000-11-24,95.004784,97.275337,94.885277,95.542542,55.444157,2612385
2000-11-27,96.020554,97.514343,94.108505,94.108505,54.611938,4044045
2000-11-28,94.407265,96.319313,93.092735,93.570747,54.299900,5019859
2000-11-29,93.451241,95.542542,92.435471,95.423042,55.374783,5778732
2000-11-30,93.690247,93.690247,88.193115,89.388145,51.872704,11141364
2000-12-01,90.284416,94.945030,90.224663,91.419693,53.051636,7871255
2000-12-04,91.778206,94.825523,91.539200,94.048759,54.577301,5822873
2000-12-05,96.020554,100.143402,95.243790,98.828873,57.351212,8163193
2000-12-06,97.275337,97.335083,90.642921,92.495216,53.675774,10561357
2000-12-07,90.881927,91.718452,89.029640,89.029640,51.664623,8286412
2000-12-08,93.690247,94.646271,91.539200,92.734222,53.814434,6423068
2000-12-11,92.256210,93.929253,89.627151,90.822182,52.704868,6470138
2000-12-12,91.061188,91.897705,88.432121,89.746651,52.080738,8277312
2000-12-13,90.702675,92.375717,86.699333,87.237091,50.624416,7314260
2000-12-14,87.954109,89.567398,87.774857,88.372368,51.283241,6413444
2000-12-15,86.042068,86.699333,83.472755,83.950768,48.717327,14910207
2000-12-18,84.488525,86.520073,84.488525,86.520073,50.208332,8047715
2000-12-19,86.221321,90.284416,85.862808,86.161568,50.000282,8059744
2000-12-20,82.098473,84.130020,81.082695,82.217972,47.711788,13158052
2000-12-21,81.739960,84.070267,76.541588,77.975624,45.249916,13310873
2000-12-22,80.783936,85.444550,80.783936,85.086044,49.376160,9951644
2000-12-26,85.086044,85.623802,80.544930,81.082695,47.052971,6330706
2000-12-27,81.022942,84.249519,79.887665,80.963196,46.983612,8624375
2000-12-28,79.827919,84.309273,78.513382,81.500954,47.295685,10249336
2000-12-29,83.114243,83.114243,80.544930,81.261948,47.156979,7263110
2001-01-02,80.783936,83.652008,80.425430,81.082695,47.052971,8375531
2001-01-03,80.066925,90.822182,80.066925,90.463669,52.496838,13357315
2001-01-04,90.583176,95.363289,88.611374,89.089386,51.699314,16129843
2001-01-05,89.806404,90.523422,86.998085,89.866158,52.150085,8413187
2001-01-08,89.388145,89.806404,87.535851,89.447899,51.907337,6343781
2001-01-09,90.284416,91.539200,87.416351,88.491875,51.352600,7894267
2001-01-10,88.432121,90.762428,87.655357,89.328392,51.838005,8008281
2001-01-11,88.850380,90.105164,87.237091,89.567398,51.976704,10078210
2001-01-12,89.567398,92.196465,88.312622,89.686905,52.046062,6744608
2001-01-16,89.627151,89.866158,87.774857,88.671127,51.456596,5932807
2001-01-17,91.180687,93.451241,90.164917,92.435471,53.641087,10174442
2001-01-18,99.784897,105.162521,98.948372,103.549232,60.090515,26406165
2001-01-19,102.772469,108.926865,102.533463,106.357552,61.720188,15441261
2001-01-22,104.684509,105.102776,103.429733,103.788239,60.229195,10060951
2001-01-23,104.744263,105.102776,102.891968,104.266251,60.506584,10278937
2001-01-24,104.266251,106.536804,104.146751,105.580788,61.269436,7071901
2001-01-25,105.282028,106.238052,104.624763,105.879539,61.442814,5211277
2001-01-26,104.804016,110.181641,104.385757,109.165871,63.349892,9513579
2001-01-29,107.552582,110.420647,107.523903,109.923515,63.789539,5360750
2001-01-30,109.942642,111.615677,108.413002,111.481834,64.693825,8621132
2001-01-31,110.659653,111.615677,107.074570,107.074570,62.136284,8696653
2001-02-01,107.456978,109.311661,106.309753,109.034416,63.273586,5837517
2001-02-02,107.791588,108.977058,104.780113,105.420647,61.176460,5678106
2001-02-05,104.588913,107.648186,104.493309,107.284897,62.258308,5348930
2001-02-06,107.294456,110.602295,106.309753,109.168259,63.351257,7872614
2001-02-07,108.413002,112.428299,107.715103,111.768639,64.934174,9421217
2001-02-08,111.768639,113.001915,109.015297,109.082214,63.373470,8766317
2001-02-09,109.015297,109.933075,106.118546,107.074570,62.207111,6609465
2001-02-12,105.688339,110.630974,105.449333,109.847038,63.817799,7038848
2001-02-13,109.130020,112.217972,108.097511,108.747612,63.179085,7524087
2001-02-14,108.747612,111.061188,107.552582,110.038239,63.928905,7356413
2001-02-15,111.663483,113.422562,111.261948,111.644356,64.862000,8471240
2001-02-16,109.512428,110.659653,108.929253,109.942642,63.873356,7398358
2001-02-20,109.512428,110.516251,105.908218,106.596558,61.929401,7058722
2001-02-21,104.732315,106.596558,102.571701,102.782028,59.713238,9578117
2001-02-22,101.816444,106.022942,98.833649,104.110901,60.485302,12247614
2001-02-23,102.772469,102.772469,95.841301,99.426384,57.763718,15979324
2001-02-26,101.147224,101.147224,97.351814,100.669212,58.485748,8727929
2001-02-27,100.286804,102.170174,98.049713,98.078392,56.980598,10238143
2001-02-28,98.422562,98.986618,94.741875,95.506691,55.486485,12482127
2001-03-01,94.933075,101.720840,93.212234,101.386230,58.902351,15796692
2001-03-02,99.426384,102.915871,96.500954,97.801147,56.819527,15423793
2001-03-05,98.288719,100.956024,98.126198,100.296364,58.269165,7054119
2001-03-06,101.577438,103.632889,100.621414,101.338432,58.874569,8493520
2001-03-07,102.724663,103.489487,101.013382,102.820267,59.735466,8147189
2001-03-08,102.456978,102.619499,100.736137,101.787766,59.135609,7106106
2001-03-09,100.382408,100.391968,93.594643,94.923515,55.147694,17455753
2001-03-12,93.594643,94.072655,90.841301,91.290634,53.037102,15161561
2001-03-13,90.917786,94.110901,90.057358,94.063095,54.647808,12685783
2001-03-14,91.204590,94.550667,89.235184,90.783936,52.742722,14901944
2001-03-15,91.778206,93.565964,90.984703,91.357552,53.075970,8807320
2001-03-16,89.770554,89.770554,84.321220,86.137665,50.043369,20950752
2001-03-19,86.998085,88.718925,85.277245,88.527725,51.431938,10706333
2001-03-20,87.571701,87.982796,84.225624,84.416824,49.043629,10565751
2001-03-21,84.560226,87.571701,83.891014,85.162521,49.476852,11519598
2001-03-22,85.200768,86.998085,83.795410,85.181641,49.487949,13941297
2001-03-23,89.388145,90.812622,86.319313,89.397705,51.937378,12796346
2001-03-26,91.061188,91.453156,89.627151,91.204590,52.987122,8975935
2001-03-27,89.866158,95.602295,89.837479,95.124283,55.264332,12396355
2001-03-28,93.594643,94.120461,90.105164,90.258125,52.437252,12437463
2001-03-29,90.305923,92.801147,90.114723,90.860420,52.787159,11039170
2001-03-30,92.256210,93.269600,90.956024,91.950287,53.420353,9896520
2001-04-02,93.164436,93.785851,89.464630,90.497131,52.576111,9191202
2001-04-03,90.439774,90.487572,86.137665,86.414917,50.204475,13943180
2001-04-04,86.472275,89.913956,86.089867,87.954109,51.098690,14137318
2001-04-05,91.586998,95.602295,91.328873,93.891014,54.547829,13081381
2001-04-06,93.690247,95.602295,92.160614,93.642448,54.403442,14041713
2001-04-09,94.168259,94.397705,89.674950,91.778206,53.320366,9922984
2001-04-10,92.734222,95.506691,92.313576,94.694077,55.014385,10982372
2001-04-11,97.036331,97.456978,91.586998,93.145317,54.114624,12027326
2001-04-12,92.160614,93.212234,90.965584,91.969406,53.431469,9822045
2001-04-16,91.969406,95.497131,91.013382,92.495216,53.736950,9611171
2001-04-17,92.734222,95.487572,92.734222,95.315491,55.375401,10415336
2001-04-18,98.470360,105.162521,97.801147,101.816444,59.152287,20725758
2001-04-19,107.074570,110.803062,105.592735,109.435944,63.578991,27010230
2001-04-20,109.321220,111.281075,108.747612,109.780113,63.778934,13346019
2001-04-23,108.996178,109.034416,106.768639,107.074570,62.207111,8930225
2001-04-24,108.413002,109.703636,107.361374,107.715103,62.579216,9144132
2001-04-25,107.074570,109.799232,107.065010,109.799232,63.790012,7173991
2001-04-26,109.894836,111.567879,108.680687,108.738052,63.173523,7684021
2001-04-27,111.663483,111.759079,109.512428,111.089867,64.539864,7730568
2001-04-30,111.281075,112.858505,109.674950,110.076485,63.951080,7695631
2001-05-01,110.755257,113.432121,109.847038,113.298279,65.822876,8149177
2001-05-02,113.097511,113.718925,108.738052,110.325050,64.095528,10152685
2001-05-03,109.560226,110.038239,107.409180,108.699806,63.151310,6880588
2001-05-04,107.074570,110.764816,106.309753,110.764816,64.351013,9080744
2001-05-07,111.089867,112.093689,109.942642,110.803062,64.373238,6368676
2001-05-08,112.093689,112.571701,110.420647,112.523903,65.452049,7955667
2001-05-09,111.089867,112.982796,110.229446,111.835564,65.051674,8033489
2001-05-10,113.288719,113.671127,110.133842,110.133842,64.061813,8361619
2001-05-11,108.747612,109.130020,106.080307,106.892921,62.176678,8776149
2001-05-14,106.309753,108.202675,106.118546,107.609940,62.593723,5496521
2001-05-15,108.508606,109.130020,107.552582,108.585083,63.160961,6143576
2001-05-16,107.552582,110.707458,107.265778,110.707458,64.395477,8155348
2001-05-17,110.707458,111.940727,109.990440,110.009560,63.989521,7204534
2001-05-18,110.009560,112.504784,109.847038,112.275337,65.307472,7023785
2001-05-21,112.762909,114.627151,112.380501,113.804970,66.197227,8796232
2001-05-22,114.435944,114.435944,112.093689,112.820267,65.624443,6281544
2001-05-23,112.619499,113.718925,111.950287,112.237091,65.285248,6697120
2001-05-24,112.332695,114.340347,112.332695,114.340347,66.508629,8081814
2001-05-25,114.263863,114.627151,112.581261,112.619499,65.507652,5888039
2001-05-29,112.189293,112.418739,110.019119,110.200768,64.100746,6085628
2001-05-30,108.986618,109.082214,107.074570,107.695984,62.643787,10040240
2001-05-31,107.695984,108.852776,106.730400,106.883362,62.171108,7033409
2001-06-01,107.552582,108.604210,106.978966,107.925430,62.777252,5375289
2001-06-04,108.269600,109.703636,107.887192,108.642448,63.194340,3987561
2001-06-05,108.642448,112.428299,108.565964,111.826004,65.046112,6437502
2001-06-06,112.428299,113.766731,111.376671,112.332695,65.340836,10066913
2001-06-07,111.854683,113.049713,111.854683,112.093689,65.201813,6719190
2001-06-08,112.332695,112.332695,110.516251,110.994263,64.562332,3241659
2001-06-11,111.185471,112.944550,110.994263,112.198853,65.262970,6843664
2001-06-12,111.615677,112.619499,110.468452,112.093689,65.201813,7637369
2001-06-13,112.093689,113.260040,111.405357,111.414917,64.807007,5965547
2001-06-14,110.516251,110.975143,108.977058,110.659653,64.367638,7847615
2001-06-15,110.038239,110.372849,108.393883,108.604210,63.172043,13043725
2001-06-18,108.967499,110.363289,108.326958,109.244743,63.544651,5421209
2001-06-19,111.147224,112.093689,109.521988,109.789673,63.861652,6435829
2001-06-20,108.508606,109.933075,106.845123,108.116638,62.888466,9234402
2001-06-21,107.217972,109.655830,106.462715,107.648186,62.616001,8530967
2001-06-22,107.648186,109.397705,107.552582,107.906311,62.766121,5865131
2001-06-25,108.747612,109.847038,106.864243,107.695984,62.643787,5936991
2001-06-26,106.357552,109.034416,106.214149,108.068832,62.860661,7407667
2001-06-27,108.126198,109.158699,107.504784,108.527725,63.127571,5035549
2001-06-28,108.795410,111.806885,108.747612,110.038239,64.006210,8557326
2001-06-29,110.516251,111.520073,108.030594,108.508606,63.116478,9913360
2001-07-02,108.508606,110.325050,107.992355,109.321220,63.589146,6185103
2001-07-03,109.082214,109.168259,107.801147,108.011475,62.827282,3478787
2001-07-05,107.648186,108.279160,106.873802,107.170174,62.337944,4622274
2001-07-06,106.022942,106.022942,101.156792,101.816444,59.223804,12243012
2001-07-09,101.816444,102.246651,99.091782,100.114723,58.233986,9740980
2001-07-10,100.124283,100.764816,97.131927,97.476097,56.699165,10738864
2001-07-11,97.131927,99.550667,97.093689,99.282982,57.750156,9304588
2001-07-12,101.242828,103.059273,100.975143,102.533463,59.640881,9169654
2001-07-13,101.481834,104.493309,101.443596,103.757172,60.352684,8202523
2001-07-16,103.757172,104.569794,102.562141,103.078392,59.957874,5575285
2001-07-17,101.434036,103.804970,100.143402,103.757172,60.352684,9060870
2001-07-18,101.434036,102.868073,98.661568,99.694077,57.989269,12207134
2001-07-19,100.956024,101.338432,98.565964,99.426384,57.833576,14272147
2001-07-20,98.852776,101.051628,98.499046,101.051628,58.778961,9405318
2001-07-23,101.051628,102.246651,100.669212,101.195030,58.862373,6606222
2001-07-24,100.239006,101.481834,99.225624,99.913956,58.117188,7635591
2001-07-25,99.904396,101.051628,98.212234,100.277245,58.328522,6534990
2001-07-26,100.143402,101.338432,98.403442,101.338432,58.945782,8816420
2001-07-27,100.143402,101.290634,99.531548,100.095604,58.222843,4546439
2001-07-30,100.286804,101.577438,100.152962,101.195030,58.862373,4216217
2001-07-31,101.242828,102.294456,100.525810,100.583176,58.506454,5860738
2001-08-01,100.717018,103.728493,100.678780,102.351814,59.535248,6313761
